INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=OJ__UCTw5fs', 'blogger_id': 56, 'views': '12342', 'likes': '446', 'dislikes': '11'}
INFO:root:{'description': 'from youtube parser', 'content_id': 521, 'blogger_id': 8, 'long': 'https://www.banggood.com/Foxeer-Datura-X2206-2700KV-4S-FPV-Racing-Brushless-Motor-p-1196244.html?p=PZ310310245692014125', 'short': 'https://goo.gl/f6AT81', 'clicks': 539}
INFO:root:{'description': 'from youtube parser', 'content_id': 521, 'blogger_id': 8, 'long': 'https://www.banggood.com/Foxeer-Predator-Micro-V2-1_8mm-1000TVL-PALNTSC-Super-WDR-FPV-Camera-w-OSD-for-RC-Drone-p-1293277.html?rmmds=search&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/hSi9iz', 'clicks': 96}
INFO:root:{'description': 'from youtube parser', 'content_id': 521, 'blogger_id': 8, 'long': 'https://store.myairbot.com/flight-controller/omnibusf4v5.html', 'short': 'https://goo.gl/9isgnK', 'clicks': 322}
INFO:root:{'description': 'from youtube parser', 'content_id': 521, 'blogger_id': 8, 'long': 'https://www.banggood.com/Anniversary-Special-Edition-Racerstar-REV35-35A-BLheli_S-3-6S-4-In-1-ESC-Built-in-Current-Sensor-p-1180734.html?p=PZ310310245692014125', 'short': 'https://goo.gl/YDoLzU', 'clicks': 340}
INFO:root:{'description': 'from youtube parser', 'content_id': 521, 'blogger_id': 8, 'long': 'https://www.banggood.com/Matek-5-8G-40CH-25200500mW-switchable-Video-Transmitter-VTX-HV-with-5V1A-BEC-Output-for-RC-FPV-Racing-Drone-p-1175514.html?p=PZ310310245692014125', 'short': 'https://goo.gl/sF4ydj', 'clicks': 304}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=ddh9Af_pY9E', 'pickUrl': 'https://i.ytimg.com/vi/ddh9Af_pY9E/hqdefault.jpg', 'blogger_id': 8, 'views': '5129', 'likes': '242', 'dislikes': '10'}
INFO:root:{'description': 'from youtube parser', 'content_id': 522, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/Jumper-T12-OpenTX-16CH-Radio-Transmitter-with-JP4-in-1-Multi-protocol-RF-Module-for-Frsky-JR-Flysky-p-1331683.html?utm_source=&utm_medium=cussku&utm_campaign=1024569_1333984&utm_content=10344&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/DWnZwM', 'clicks': 1132}
INFO:root:{'description': 'from youtube parser', 'content_id': 522, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/AppDownload.html?content=10344&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/J7XTdJ', 'clicks': 58}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=YU7SKD3vrPs', 'pickUrl': 'https://i.ytimg.com/vi/YU7SKD3vrPs/hqdefault.jpg', 'blogger_id': 8, 'views': '3922', 'likes': '161', 'dislikes': '51'}
INFO:root:{'description': 'from youtube parser', 'content_id': 523, 'blogger_id': 8, 'long': 'https://www.banggood.com/FrSky-Taranis-X-LITE-2_4GHz-ACCST-16CH-RC-Transmitter-Red-Black-for-RC-Racing-Drone-p-1257443.html?p=PZ310310245692014125', 'short': 'https://goo.gl/CW18K9', 'clicks': 157}
INFO:root:{'description': 'from youtube parser', 'content_id': 523, 'blogger_id': 8, 'long': 'https://www.banggood.com/FrSky-Taranis-X-Lite-Transmitter-Spare-Part-BRACE-Lite-Long-Short-Gimbal-Stick-Ends-p-1341580.html?rmmds=search&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/m2YTMe', 'clicks': 43}
INFO:root:{'description': 'from youtube parser', 'content_id': 523, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/Jumper-T12-OpenTX-16CH-Radio-Transmitter-with-JP4-in-1-Multi-protocol-RF-Module-for-Frsky-JR-Flysky-p-1331683.html?utm_source=&utm_medium=cussku&utm_campaign=1024569_1333984&utm_content=10344&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/DWnZwM', 'clicks': 1132}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=DxS2VRYnGME', 'pickUrl': 'https://i.ytimg.com/vi/DxS2VRYnGME/hqdefault.jpg', 'blogger_id': 8, 'views': '3934', 'likes': '213', 'dislikes': '10'}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Eachine-Tyro99-210mm-DIY-Version-FPV-Racing-RC-Drone-F4-OSD-30A-BLHeli_S-40CH-600mW-VTX-700TVL-Cam-p-1338893.html?rmmds=collection&utmid=4622&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/xjnq7J', 'clicks': 224}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/FrSky-ACCST-Taranis-Q-X7-Transmitter-2_4G-16CH-White-Black-International-Version-p-1196246.html?rmmds=collection&utmid=4622&ID=521800&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/wdmWfN', 'clicks': 217}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Eachine-TX805-40CH-25-200-600-800mW-FPV-Transmitter-TX-LED-Display-Support-OSD-Pitmode-Smartaudio-p-1333984.html?rmmds=collection&utmid=4622&ID=512671&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/4zbDgB', 'clicks': 145}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Matek-Systems-BetaFlight-F405-AIO-Flight-Controller-Built-in-PDB-5V-2A-9V-2A-Dual-BEC-for-RC-FPV-Racing-Drone-p-1165338.html?rmmds=collection&utmid=4662&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/CSyyN2', 'clicks': 295}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/search/msqw.html?p=PZ310310245692014125', 'short': 'https://goo.gl/rRu8GY', 'clicks': 200}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/FrSky-R9-Mini-416CH-900MHz-Long-RangeTelemetry-Receiver-with-Redundancy-Function-S_Port-Enabled-p-1290355.html?rmmds=collection&utmid=4662&cur_warehouse=HK?p=PZ310310245692014125', 'short': 'https://goo.gl/gCWhp4', 'clicks': 187}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.horusrc.com/en/top-deals.html?acc=10703', 'short': 'https://goo.gl/SyisTx', 'clicks': 170}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.horusrc.com/en/frsky-promotional-r9m-and-r9-mm-combo.html?acc=10703', 'short': 'https://goo.gl/AYm9gv', 'clicks': 290}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Eachine-Stack-X-F4-Flytower-Spare-Part-F4-Flight-Controller-Integrated-OSD-40CH-VTX-For-Racing-Drone-p-1220193.html?rmmds=collection&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/PzMuWJ', 'clicks': 128}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Eachine-EV100-720540-5_8G-72CH-FPV-Goggles-With-Dual-Antennas-Fan-7_4V-1000mAh-Battery-p-1182469.html?rmmds=collection&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/jLLGya', 'clicks': 123}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Eachine-VTX03S-02550100200mw-40CH-5_8G-FPV-Transmitter-With-PITmode-Smartaudio-Function-p-1318081.html?rmmds=collection&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/oiACf9', 'clicks': 89}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Anniversary-Special-Edition-4-PCS-Racerstar-SPROG-X-35A-BLheli_S-2-6S-DShot600-ESC-4g-for-RC-Drone-p-1342323.html?rmmds=collection&utmid=4662&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/ZRZiV8', 'clicks': 140}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/promotion-12thAnniversarySale-6442.html?utmid=4662?p=PZ310310245692014125', 'short': 'https://goo.gl/8TTNLC', 'clicks': 103}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/SpeedyBee-Bluetooth-USB-Adapter-2-8S-Support-STM32-Cp210x-USB-Connecter-For-RC-Flight-Controller-p-1318799.html?rmmds=category&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/UFNebt', 'clicks': 161}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/Orginal-Airbot-Typhoon-4-in1-S-Race-Verison-V2-BB21-30A-3-6S-Blheli_S-FPV-Racing-Brushless-ESC-p-1321651.html?rmmds=search?p=PZ310310245692014125', 'short': 'https://goo.gl/Essj9v', 'clicks': 158}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/collection-6475.html?utmid=4662?p=PZ310310245692014125', 'short': 'https://goo.gl/fgpwVx', 'clicks': 183}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.banggood.com/collection-6174.html?utmid=?p=PZ310310245692014125', 'short': 'https://goo.gl/yXRH3b', 'clicks': 179}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/rc-parts/pp_009580891376.html?wid=1433363&lkid=15581195', 'short': 'https://goo.gl/tAWiaY', 'clicks': 102}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/camera/pp_009873760516.html?wid=1433363&lkid=15581195', 'short': 'https://goo.gl/6HMR3e', 'clicks': 62}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/esc/pp_009538547815.html?wid=1433363&lkid=15581195', 'short': 'https://goo.gl/QZRtFz', 'clicks': 48}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/motor/pp_009168272604.html?wid=1433363#goodsDetail&lkid=15581195', 'short': 'https://goo.gl/nEv9Mg', 'clicks': 85}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/activity-super-treasure-hunt-2018.html&lkid=15581195', 'short': 'https://goo.gl/JvV4ev', 'clicks': 124}
INFO:root:{'description': 'from youtube parser', 'content_id': 524, 'blogger_id': 8, 'long': 'https://www.gearbest.com/search-coupon?code=Q33UVVCP51833&lkid=15581195', 'short': 'https://goo.gl/MgzzrJ', 'clicks': 103}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=0uLaFMMNFCA', 'pickUrl': 'https://i.ytimg.com/vi/0uLaFMMNFCA/hqdefault.jpg', 'blogger_id': 8, 'views': '3307', 'likes': '172', 'dislikes': '5'}
INFO:root:{'description': 'from youtube parser', 'content_id': 525, 'blogger_id': 8, 'long': 'https://www.akktek.com/products/vtx/akk-fx2-ultimate-mini.html?acc=325', 'short': 'https://goo.gl/W2SLvW', 'clicks': 855}
INFO:root:{'description': 'from youtube parser', 'content_id': 525, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/Eachine-TX805-40CH-25-200-600-800mW-FPV-Transmitter-TX-LED-Display-Support-OSD-Pitmode-Smartaudio-p-1333984.html?utm_source=&utm_medium=cussku&utm_campaign=1024569_1333984&utm_content=10344&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/pztkdU', 'clicks': 336}
INFO:root:{'description': 'from youtube parser', 'content_id': 525, 'blogger_id': 8, 'long': 'https://www.banggood.com/promotion-12thAnniversarySale-6442.html?utm_content=10344&_branch_match_id=549840074798609682?p=PZ310310245692014125', 'short': 'https://goo.gl/1ovbeq', 'clicks': 608}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=9H6vrFqhmwY', 'pickUrl': 'https://i.ytimg.com/vi/9H6vrFqhmwY/hqdefault.jpg', 'blogger_id': 8, 'views': '4018', 'likes': '244', 'dislikes': '14'}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'http://spinnerproduction.com/ru/catalog-ru/racing-frames-spinner/spinner-topgan-detail', 'short': 'https://goo.gl/k3r6Lf', 'clicks': 1558}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://www.amaxshop.com/index.php?route=product/category&path=5_693_552', 'short': 'https://goo.gl/qNi7ZX', 'clicks': 4445}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://store.myairbot.com/flight-controller/omnibus-f3-f4/omnibusf4v5.html', 'short': 'https://goo.gl/ZU9PkM', 'clicks': 665}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://www.banggood.com/Anniversary-Special-Edition-Racerstar-REV35-35A-BLheli_S-3-6S-4-In-1-ESC-Built-in-Current-Sensor-p-1180734.html?p=PZ310310245692014125', 'short': 'https://goo.gl/wyMRT1', 'clicks': 855}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://www.banggood.com/Foxeer-Monster-Micro-Pro-1200TVL-PALNTSC-WDR-Low-Latency-FPV-Camera-p-1278881.html?p=PZ310310245692014125', 'short': 'https://goo.gl/MUZ3yj', 'clicks': 64}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://www.banggood.com/Matek-5-8G-40CH-25200500mW-switchable-Video-Transmitter-VTX-HV-with-5V1A-BEC-Output-for-RC-FPV-Racing-Drone-p-1175514.html?p=PZ310310245692014125', 'short': 'https://goo.gl/gVMWFQ', 'clicks': 60}
INFO:root:{'description': 'from youtube parser', 'content_id': 526, 'blogger_id': 8, 'long': 'https://www.banggood.com/2-Pairs-Dalprop-Cyclone-5050C-5X5-CW-CCW-2-blade-Propeller-5mm-Mounting-Hole-p-1156636.html?p=PZ310310245692014125', 'short': 'https://goo.gl/kvT88P', 'clicks': 49}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=e3z3J298GzA', 'pickUrl': 'https://i.ytimg.com/vi/e3z3J298GzA/hqdefault.jpg', 'blogger_id': 8, 'views': '2961', 'likes': '175', 'dislikes': '6'}
INFO:root:{'description': 'from youtube parser', 'content_id': 527, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/Caddx-Turtle-FOV-145-Degree-Super-WDR-Mini-FPV-Camera-1080P-60fps-DVR-HD-Recording-OSD-for-RC-Drone-p-1320281.html?utm_source=Facebook&utm_medium=cussku&utm_campaign=1024569_1320281&utm_content=10344&_branch_match_id=525222877262741484&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/epm9w5', 'clicks': 740}
INFO:root:{'description': 'from youtube parser', 'content_id': 527, 'blogger_id': 8, 'long': 'https://www.banggood.com/promotion-12thAnniversarySale-6442.html?utm_content=10344&_branch_match_id=549840074798609682?p=PZ310310245692014125', 'short': 'https://goo.gl/1ovbeq', 'clicks': 608}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=2ZNvmoX72Ss', 'pickUrl': 'https://i.ytimg.com/vi/2ZNvmoX72Ss/hqdefault.jpg', 'blogger_id': 8, 'views': '1882', 'likes': '108', 'dislikes': '2'}
INFO:root:{'description': 'from youtube parser', 'content_id': 528, 'blogger_id': 8, 'long': 'https://www.banggood.com/ru/Caddx-Turtle-FOV-145-Degree-Super-WDR-Mini-FPV-Camera-1080P-60fps-DVR-HD-Recording-OSD-for-RC-Drone-p-1320281.html?utm_source=Facebook&utm_medium=cussku&utm_campaign=1024569_1320281&utm_content=10344&_branch_match_id=525222877262741484&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/epm9w5', 'clicks': 740}
INFO:root:{'description': 'from youtube parser', 'content_id': 528, 'blogger_id': 8, 'long': 'https://www.banggood.com/promotion-12thAnniversarySale-6442.html?utm_content=10344&_branch_match_id=549840074798609682?p=PZ310310245692014125', 'short': 'https://goo.gl/1ovbeq', 'clicks': 608}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=wtGlc2LJZds', 'pickUrl': 'https://i.ytimg.com/vi/wtGlc2LJZds/hqdefault.jpg', 'blogger_id': 8, 'views': '3649', 'likes': '242', 'dislikes': '8'}
INFO:root:{'description': 'from youtube parser', 'content_id': 529, 'blogger_id': 8, 'long': 'https://www.banggood.com/Foxeer-Falkor-1200TVL-13-CMOS-FPV-Camera-43169-PALNTSC-Switchable-G-WDR-OSD-For-RC-Drone-p-1331565.html?p=PZ310310245692014125', 'short': 'https://goo.gl/Qo8u15', 'clicks': 787}
INFO:root:{'description': 'from youtube parser', 'content_id': 529, 'blogger_id': 8, 'long': 'https://www.banggood.com/SpeedyBee-VTX-DVR-5_8G-48CH-600mW-VTX-Built-in-DVR-Support-Betaflight-CMS-ControlIRC-TrampPIT-Mode-p-1324470.html?rmmds=search&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/tNBBPk', 'clicks': 591}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=EgyR7zurHJ4', 'pickUrl': 'https://i.ytimg.com/vi/EgyR7zurHJ4/hqdefault.jpg', 'blogger_id': 8, 'views': '1938', 'likes': '91', 'dislikes': '3'}
INFO:root:{'description': 'from youtube parser', 'content_id': 530, 'blogger_id': 8, 'long': 'https://www.banggood.com/Foxeer-Falkor-1200TVL-13-CMOS-FPV-Camera-43169-PALNTSC-Switchable-G-WDR-OSD-For-RC-Drone-p-1331565.html?p=PZ310310245692014125', 'short': 'https://goo.gl/Qo8u15', 'clicks': 787}
INFO:root:{'description': 'from youtube parser', 'content_id': 530, 'blogger_id': 8, 'long': 'https://www.banggood.com/SpeedyBee-VTX-DVR-5_8G-48CH-600mW-VTX-Built-in-DVR-Support-Betaflight-CMS-ControlIRC-TrampPIT-Mode-p-1324470.html?rmmds=search&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/tNBBPk', 'clicks': 591}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=qWYM9ue2dUI', 'pickUrl': 'https://i.ytimg.com/vi/qWYM9ue2dUI/hqdefault.jpg', 'blogger_id': 8, 'views': '2450', 'likes': '139', 'dislikes': '7'}
INFO:root:{'description': 'from youtube parser', 'content_id': 531, 'blogger_id': 8, 'long': 'https://www.banggood.com/SpeedyBee-VTX-DVR-5_8G-48CH-600mW-VTX-Built-in-DVR-Support-Betaflight-CMS-ControlIRC-TrampPIT-Mode-p-1324470.html?rmmds=search&cur_warehouse=CN?p=PZ310310245692014125', 'short': 'https://goo.gl/tNBBPk', 'clicks': 591}
INFO:root:{'description': 'from youtube parser', 'content_id': 531, 'blogger_id': 8, 'long': 'https://www.banggood.com/promotion-12thAnniversarySale-6442.html?utm_content=10344&_branch_match_id=549840074798609682?p=PZ310310245692014125', 'short': 'https://goo.gl/1ovbeq', 'clicks': 608}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=VjI-C6p4e0w', 'pickUrl': 'https://i.ytimg.com/vi/VjI-C6p4e0w/hqdefault.jpg', 'blogger_id': 8, 'views': '2671', 'likes': '129', 'dislikes': '7'}
INFO:root:{'description': 'from youtube parser', 'content_id': 532, 'blogger_id': 8, 'long': 'https://www.amaxshop.com/index.php?route=product/category&path=5_693_552', 'short': 'https://goo.gl/qNi7ZX', 'clicks': 4445}
INFO:root:{'description': 'from youtube parser', 'content_id': 532, 'blogger_id': 8, 'long': 'https://eu.amaxshop.com/index.php?route=product/category&path=5_640_367', 'short': 'https://goo.gl/xHqYtS', 'clicks': 2213}
INFO:root:{'description': 'from youtube parser', 'content_id': 532, 'blogger_id': 8, 'long': 'https://docs.google.com/spreadsheets/d/1X3sJZJ78LBSqq1BxYCnJRNJ3i53yZmuQsQMyQJeMSdw/edit?usp=sharing', 'short': 'https://goo.gl/neHQ84', 'clicks': 121}
INFO:root:{'description': 'from youtube parser', 'content_id': 532, 'blogger_id': 8, 'long': 'http://xn--90abjawblmebce3ad.xn--p1ai/', 'short': 'https://goo.gl/uJaLSB', 'clicks': 110}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=jCreGhMjK6A', 'pickUrl': 'https://i.ytimg.com/vi/jCreGhMjK6A/hqdefault.jpg', 'blogger_id': 9, 'views': '3035', 'likes': '167', 'dislikes': '4'}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Eachine-VTX03-Super-Mini-5_8G-72CH-025mW50mw200mW-Switchable-FPV-Transmitter-p-1114206.html?p=PZ310310245692014125', 'short': 'https://goo.gl/DGqb6v', 'clicks': 128}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Eachine-TX5258-5-8G-72CH-25200500800mW-Switchable-FPV-Transmitter-Support-OSD-Configuring-p-1248768.html?p=PZ310310245692014125', 'short': 'https://goo.gl/rWtE3C', 'clicks': 111}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Eachine-TX805-40CH-25-200-600-800mW-FPV-Transmitter-TX-LED-Display-Support-OSD-Pitmode-Smartaudio-p-1333984.html?p=PZ310310245692014125', 'short': 'https://goo.gl/7VmJht', 'clicks': 109}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/collection-963.html?utmid=5640?p=PZ310310245692014125', 'short': 'https://goo.gl/kyh32X', 'clicks': 123}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/collection-6174.html?utmid=5640?p=PZ310310245692014125', 'short': 'https://goo.gl/FfipMF', 'clicks': 263}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/collection-6883.html?utmid=5640?p=PZ310310245692014125', 'short': 'https://goo.gl/PrSffb', 'clicks': 123}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Skyzone-SKY02S-V-3D-5_8G-40CH-FPV-Goggles-With-Head-Tracking-HDMI-DVR-Playback-p-1072921.html?p=PZ310310245692014125', 'short': 'https://goo.gl/oBSVYr', 'clicks': 220}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Eachine-EV900-5_8G-40CH-HDMI-AR-VR-FPV-Goggles-5-Inch-19201080-HD-Display-Built-in-Battery-p-1270784.html?p=PZ310310245692014125', 'short': 'https://goo.gl/ce5exs', 'clicks': 56}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Foxeer-Predator-Micro-V2-1-8mm-1000TVL-PALNTSC-Super-WDR-FPV-Camera-w-OSD-for-RC-Drone-p-1293277.html?p=PZ310310245692014125', 'short': 'https://goo.gl/b9uGdJ', 'clicks': 133}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/SpeedyBee-VTX-DVR-5_8G-48CH-600mW-VTX-Built-in-DVR-Support-Betaflight-CMS-ControlIRC-TrampPIT-Mode-p-1324470.html?p=PZ310310245692014125', 'short': 'https://goo.gl/QTQ8QB', 'clicks': 97}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/SpeedyBee-TX500-5_8G-48CH-25200500mW-Switchable-Video-Transmitter-Built-in-MIC-for-FPV-RC-Airplane-p-1327587.html?p=PZ310310245692014125', 'short': 'https://goo.gl/9K2P6s', 'clicks': 66}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Turbo-EOS1-1200TVL-2-1mm-13-CMOS-169-Mini-FPV-Camera-NTSCPAL-For-RC-Drone-p-1278882.html?p=PZ310310245692014125', 'short': 'https://goo.gl/9T21hD', 'clicks': 118}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.gearbest.com/camera/pp_009640481880.html?lkid=17111963', 'short': 'https://goo.gl/ne4d5k', 'clicks': 69}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Anniversary-Special-Edition-4-PCS-Racerstar-SPROG-X-35A-BLheli_S-2-6S-DShot600-ESC-4g-for-RC-Drone-p-1342323.html?p=PZ310310245692014125', 'short': 'https://goo.gl/ye6FBg', 'clicks': 112}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.banggood.com/Anniversary-Special-Edition-Racerstar-REV35-35A-BLheli_S-3-6S-4-In-1-ESC-Built-in-Current-Sensor-p-1180734.html?p=PZ310310245692014125', 'short': 'https://goo.gl/hQjQYB', 'clicks': 119}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'http://s.click.aliexpress.com/e/cPk7IwWc', 'short': 'https://goo.gl/KysNDe', 'clicks': 121}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://ru.aliexpress.com/item/Tyro99-210-F4-OSD-30A-BLHeli-S-40CH-600-VTX-700TVL-DIY/32920674735.html?spm=a2g0v.search0604.3.79.59ba54a4tgl5Qm&ws_ab_test=searchweb0_0%2Csearchweb201602_4_10065_10068_10547_319_317_5730215_10696_5728813_453_10084_454_10083_451_10618_10304_10307_10820_10301_5729715_537_536_5733215_5733315_328_10059_10884_10889_5731015_5733115_10887_100031_5733415_321_322_5730015_10103_10914_10911_5733515_5729015_5733615_5733015-5729715%2Csearchweb201603_55%2CppcSwitch_0&algo_pvid=be569652-4c9a-4f21-bfbf-8f18f05b87cc&algo_expid=be569652-4c9a-4f21-bfbf-8f18f05b87cc-10', 'short': 'https://goo.gl/RPcqUH', 'clicks': 155}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'http://s.click.aliexpress.com/e/zXyPpTw', 'short': 'https://goo.gl/b4MXBy', 'clicks': 170}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'http://s.click.aliexpress.com/e/cagN5a24', 'short': 'https://goo.gl/UkHjCZ', 'clicks': 173}
INFO:root:{'description': 'from youtube parser', 'content_id': 533, 'blogger_id': 9, 'long': 'https://www.gearbest.com/promotion-Lucky-Bags-special-3902.html?lkid=17111963', 'short': 'https://goo.gl/nVwRRS', 'clicks': 112}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=ULqJMAVF9F8', 'pickUrl': 'https://i.ytimg.com/vi/ULqJMAVF9F8/hqdefault.jpg', 'blogger_id': 9, 'views': '3501', 'likes': '357', 'dislikes': '27'}
